0.476235 0.821779 1
-1.13862 -0.247576 1
0.459573 0.958987 1
-1.34975 -0.306303 1
-0.390255 -0.574322 1
0.981774 1.15604 1
0.361649 0.352549 1
0.476998 0.91786 1
-0.0193836 0.852913 1
0.72205 1.17253 1
-1.31521 -0.403088 1
0.561909 1.23231 1
-0.834448 -0.436725 1
0.331307 0.396444 1
0.151254 0.960429 1
-1.11858 -0.229413 1
0.237681 0.90296 1
1.18006 1.28128 1
-1.08651 -0.667163 1
-1.86897 -0.0181109 1
1.27916 0.987642 1
-0.546961 -0.268479 1
-2.00482 0.106757 1
-1.64238 -0.322603 1
0.342317 0.76482 1
-2.56004 -0.0927686 1
-1.33453 -0.216099 1
0.945503 1.34534 1
-0.82119 -0.338368 1
-2.42913 0.462254 1
-0.814658 -0.201252 1
0.432819 0.981834 1
-0.516195 -0.639562 1
-1.34076 -0.131433 1
0.988228 1.29144 1
0.67969 0.93004 1
-1.37679 0.238868 1
0.462617 1.18923 1
-0.255653 0.884066 1
0.872162 1.11926 1
0.0194995 1.18844 1
0.2587 0.818009 1
-0.76527 -0.34117 1
0.651662 1.63166 1
-1.48982 -0.388178 1
-1.65234 0.090265 1
-2.08779 0.327672 1
-0.576563 1.07772 1
-0.406235 0.40033 1
-1.18157 -0.574534 1
-0.558136 -0.716852 1
-1.68998 -0.266099 1
0.119225 1.23735 1
-1.33553 0.256387 1
0.701276 1.42819 1
1.41188 1.88018 1
0.860563 1.52393 1
-0.120065 0.549164 1
0.275767 0.788207 1
-1.87164 0.0874869 1
-2.02359 0.362047 1
-0.634204 -0.568228 1
-1.47971 -0.184362 1
0.0440039 1.07045 1
0.415956 1.1711 1
-1.74922 0.171821 1
-1.66885 -0.358067 1
0.402803 1.0451 1
-0.915999 -0.19585 1
-0.388586 1.05266 1
-1.5464 -0.172118 1
0.348746 1.17519 1
-1.40222 -0.151876 1
1.00123 1.15126 1
0.370779 0.840145 1
-0.646036 -0.426568 1
0.200961 1.11582 1
0.39474 0.674288 1
-1.52741 -0.490165 1
-0.215228 1.14579 1
-0.166801 0.924837 1
0.339039 1.18442 1
0.909419 1.33025 1
-1.52819 -0.070886 1
-0.307278 0.739636 1
-0.211899 0.991208 1
-1.67786 -0.433415 1
-1.97096 0.359141 1
-1.19424 -0.291833 1
-1.3446 -0.448827 1
-1.04484 -0.00975808 1
0.321307 0.77692 1
0.72712 1.50358 1
0.0299262 0.779381 1
-1.52146 -0.0872204 1
-0.875142 -0.495148 1
-1.89409 0.0994772 1
-0.424367 -0.554052 1
0.429808 1.56071 1
-1.58711 -0.0718235 1
-0.285164 -0.463014 1
1.21841 1.44144 1
-0.218096 1.00594 1
-2.02153 0.191946 1
-1.26088 -0.29118 1
0.0458351 0.973064 1
1.00495 1.1772 1
-1.9044 0.173035 1
0.980275 1.34639 1
0.368727 0.781089 1
-1.55992 -0.0406381 1
0.452037 0.961001 1
-0.762982 -0.392633 1
0.759697 1.29929 1
-1.49421 -0.0709939 1
-1.56267 -0.299496 1
-1.01959 -0.183997 1
-2.42361 0.278288 1
0.469287 0.889625 1
0.964629 1.20381 1
-1.95591 -0.850736 1
0.58326 1.13348 1
-1.42194 -0.500152 1
1.16804 1.01502 1
0.000489556 1.16267 1
0.777725 1.40064 1
-1.81608 -0.0664525 1
-1.22162 -0.677047 1
-2.09549 0.213157 1
-0.246117 1.3011 1
0.74565 1.3981 1
1.01453 1.12515 1
-1.67988 -0.0768229 1
-0.271897 0.565509 1
-1.43446 0.466686 1
-1.39871 -0.314099 1
-1.52981 -0.463962 1
-1.01851 -0.102721 1
-0.551536 0.692035 1
-1.67842 -0.117793 1
-1.48111 -0.651802 1
0.819987 0.899339 1
-1.22741 -0.361828 1
0.661857 1.29466 1
-0.143831 1.30011 1
0.408535 1.30601 1
-1.80338 -0.109007 1
-0.525705 -0.390807 1
-0.184952 0.69457 1
-1.67344 -0.451822 1
-1.17657 -0.451764 1
-1.78425 0.0794021 1
-1.81404 0.0445725 1
0.91351 1.22229 1
0.724175 1.33511 1
-0.903996 -0.639366 1
-1.54543 -0.175384 1
-1.38737 0.0317228 1
-0.0607257 1.07008 1
0.437747 1.03875 1
-1.29922 0.166888 1
0.830244 1.10697 1
-1.10833 -0.359534 1
-1.94352 -0.0357378 1
-0.375867 1.08025 1
-1.33647 0.000871875 1
-1.25142 -0.733105 1
0.0583715 1.23079 1
-1.24571 -0.165545 1
-0.453738 0.884981 1
0.00691207 1.29163 1
0.665198 1.31228 1
-1.61209 -0.193485 1
-1.75021 0.20381 1
-1.71754 -0.399205 1
-0.863057 -0.423311 1
0.819608 1.60854 1
0.702877 0.851867 1
-1.47654 -0.417537 1
-2.11638 -0.0568905 1
1.23947 1.35881 1
-2.06614 -0.451157 1
-0.235145 1.1851 1
0.225391 0.76016 1
0.517701 1.48655 1
0.643718 0.62436 1
0.380808 0.795671 1
0.661551 0.833959 1
-0.258598 -0.655668 1
-1.50766 -0.416687 1
0.683292 1.32799 1
-1.39952 0.220977 1
0.789271 1.65221 1
-0.0018613 0.73919 1
-0.18532 1.12922 1
-2.25547 0.0466674 1
0.0520197 0.905351 1
-0.113302 0.845896 1
-0.828333 -0.40809 1
0.909273 0.912469 1
0.343175 1.05411 1
-1.20449 -0.452473 1
-1.68873 0.110817 1
0.148561 1.47832 1
-1.55005 -0.320332 1
0.225832 1.05399 1
0.574145 0.904742 1
-1.27293 0.533897 1
1.01141 1.45184 1
0.540412 1.11163 1
-1.42493 -0.0329262 1
0.189823 1.44093 1
-1.51401 0.156325 1
-0.124367 0.911805 1
0.404544 0.768184 1
-2.12415 -0.094181 1
-2.10093 0.168804 1
0.177998 0.742714 1
-0.839928 -0.403915 1
-1.21498 -0.167217 1
-0.875211 -0.610383 1
-1.66047 0.0360339 1
-1.38838 -0.0747538 1
-1.48284 -0.00625817 1
0.378121 0.964436 1
-0.549966 -0.0195547 1
-1.03286 -0.258189 1
-0.641983 -0.545431 1
-1.72115 -0.217052 1
-1.03458 -0.403205 1
0.105652 0.715682 1
-0.592505 -0.7148 1
-0.612963 -0.487121 1
-0.771743 -0.67577 1
-1.93914 -0.175051 1
-0.852537 -0.544502 1
-2.23213 -0.155424 1
1.17237 0.93183 1
0.605154 1.05451 1
0.075208 0.957659 1
-0.280087 0.71669 1
-1.28735 0.0244755 1
-0.144552 0.855 1
-0.0421171 0.739776 1
-1.53891 0.106957 1
-0.615942 0.616772 1
0.301921 1.22913 1
0.664416 1.07692 1
0.555696 0.998235 1
-1.62043 -0.178253 1
-1.50539 -0.200023 1
-1.09934 -0.0536963 1
-0.99054 -0.126922 1
0.0270336 0.403432 1
-0.0233213 1.0878 1
-2.2612 -0.363825 1
-0.436919 -0.463992 1
0.868667 1.07071 1
-1.39035 -0.110768 1
-1.51184 -0.973154 1
1.04268 1.25024 1
0.831663 1.47739 1
0.677599 1.05487 1
-1.34949 -0.0515338 1
-1.20322 -0.363557 1
0.446501 1.235 1
-0.195901 0.457655 1
1.15141 1.28731 1
0.412259 1.0785 1
0.653025 0.984384 1
-1.67016 0.0822382 1
-1.61977 0.125787 1
-1.80725 -0.190359 1
-1.36389 0.386363 1
0.0117805 0.82151 1
-1.27163 -0.572326 1
-2.32191 0.195895 1
-1.10585 -0.586086 1
-1.50973 -0.457236 1
-1.81217 -0.160115 1
-0.565131 0.534595 1
-1.79852 -0.0852706 1
0.830816 1.36739 1
-0.168596 0.852273 1
0.227179 0.953523 1
-1.53542 0.167676 1
-1.65354 0.0839243 1
-0.0992461 1.3112 1
-0.275595 -0.302828 1
-2.52025 0.743207 1
-0.206469 1.09545 1
-0.0779902 1.20807 1
0.854578 1.16849 1
0.517674 0.989788 1
-0.287718 1.09553 1
-1.08902 0.0277377 1
-0.522744 -0.492446 1
-0.231724 1.13991 1
0.996988 1.08793 1
-1.7006 -0.186477 1
-0.992349 -0.673783 1
-1.33038 -0.260655 1
0.387038 1.03885 1
-1.02291 -0.501023 1
0.315247 0.820638 1
-1.11333 -0.0757332 1
-0.917577 -0.533995 1
0.524761 0.957332 1
-1.72554 -0.129047 1
0.151586 0.785984 1
-1.09648 -0.263715 1
-0.17175 0.911604 1
-1.43911 -0.261681 1
-1.71682 -0.177861 1
-1.91187 0.137348 1
-1.94812 -0.23485 1
-0.593656 0.803914 1
-1.05992 -0.66414 1
-0.0627364 1.09221 1
0.0491227 -0.613932 1
-1.63566 -0.162935 1
-1.97628 0.0114893 1
0.296891 1.33938 1
-1.30766 -0.338082 1
-0.207853 0.769276 1
0.619517 1.16124 1
-0.212832 -0.652584 1
0.509465 1.09507 1
0.455841 1.04452 1
-1.30504 -0.382653 1
0.382115 0.899586 1
0.773936 1.57834 1
-0.0270692 0.842676 1
-2.11895 0.0619276 1
-1.58903 -0.163731 1
-1.59253 -0.254559 1
-1.00331 -0.0219512 1
1.25328 1.54981 1
-1.45454 -0.489808 1
0.17689 0.86542 1
-1.87516 -0.118742 1
0.136667 0.848068 1
0.461435 1.33987 1
0.711895 1.00049 1
-1.5875 -0.197694 1
-1.96238 -0.0213169 1
-1.74324 -0.141299 1
0.109135 1.11127 1
-1.1063 -0.266914 1
-0.0725525 0.786595 1
-0.890336 -0.633973 1
-1.30733 0.0605064 1
-1.23704 0.34738 1
-1.56997 -0.139571 1
-1.77074 -0.0929162 1
0.193955 0.979779 1
-2.02185 0.0382123 1
0.642735 1.0649 1
-2.21529 -0.0136179 1
-1.87861 0.0828712 1
-1.44109 0.463625 1
0.262566 1.23664 1
-1.21261 -0.289384 1
0.203795 1.64497 1
0.100481 0.929343 1
-0.411362 -0.389086 1
-1.76483 0.128859 1
-0.724589 -0.284606 1
0.374157 0.909481 1
0.804083 0.843333 1
0.676437 1.35633 1
0.342922 1.13452 1
0.00434683 1.04271 1
-1.29453 -0.517953 1
-2.02898 0.0578226 1
0.0288511 0.786668 1
-1.31105 -0.421812 1
0.23337 0.881604 1
-0.482559 0.944989 1
-1.51189 -0.414675 1
0.138802 1.1371 1
-1.26291 -0.693333 1
-1.36079 -0.443885 1
0.268952 1.61256 1
-2.08315 0.290729 1
-1.21811 -0.427382 1
1.02671 1.35888 1
0.452599 1.26766 1
0.756594 1.09269 1
0.208492 0.792212 1
-0.664251 0.650904 1
-1.92669 -0.694366 1
-0.304593 0.610247 1
-1.72382 -0.217961 1
-1.77076 0.109544 1
-2.06908 -0.396538 1
0.152952 0.96994 1
1.25403 1.45005 1
0.25471 1.05965 1
0.81906 0.970491 1
0.428448 1.28587 1
0.322796 1.05847 1
-1.14465 -0.0799554 1
0.709795 1.31344 1
0.220954 1.27172 1
-1.17841 -0.264614 1
-0.253041 0.978609 1
0.398545 0.682384 1
-2.29361 -0.335309 1
-1.33584 0.193461 1
1.41914 1.2396 1
-1.56432 -0.492346 1
1.27594 1.29614 1
0.00546476 1.02028 1
-1.14276 0.16105 1
0.407293 1.0332 1
0.0161194 1.25744 1
-0.815013 -0.373968 1
-1.60474 -0.433909 1
0.769882 1.19997 1
0.295841 1.21694 1
1.28123 1.72412 1
-0.164766 1.19614 1
-1.85637 -0.272034 1
-2.03523 -0.171448 1
-0.0200045 0.755907 1
0.607649 1.6844 1
0.839243 1.53767 1
-1.01185 -0.0899209 1
-1.28421 -0.243791 1
0.453375 0.978806 1
-0.464172 0.62761 1
-0.0534327 1.23998 1
-2.55315 -0.0250995 1
-0.756797 0.804392 1
0.749274 1.13217 1
-1.03739 -0.231429 1
-1.98961 -0.0495146 1
0.245198 1.19076 1
0.540619 1.42693 1
-0.555906 -0.480786 1
-1.10939 -0.215449 1
-1.67336 -0.853797 1
-1.43193 -0.2319 1
0.123459 1.32457 1
-1.28078 -0.162756 1
0.375036 0.878624 1
-1.34395 -0.0649772 1
0.482838 0.74767 1
-1.47836 -0.0701031 1
-1.70348 -0.149075 1
0.777814 0.85227 1
-1.65587 -0.0580831 1
0.453057 1.10841 1
0.853085 1.47782 1
-0.128196 0.789524 1
-0.559285 -0.443927 1
-1.39216 0.235919 1
-0.169795 -0.597931 1
0.899609 1.08752 1
-0.278888 0.985086 1
-0.0895104 0.808078 1
-0.501187 0.557785 1
1.29514 1.12719 1
0.00462868 0.826069 1
-0.000138955 0.90021 1
-0.211623 0.893695 1
-0.926816 -0.344586 1
0.12948 1.02204 1
-1.21028 -0.671008 1
0.428904 1.19511 1
0.00506799 0.819494 1
0.55702 1.3266 1
0.280517 1.34465 1
-1.37046 -0.595869 1
-1.2727 -0.172357 1
-1.24623 -0.0886729 1
-2.20791 -0.350707 1
-0.952896 -0.064359 1
-0.761454 -0.271762 1
-1.49698 0.0255683 1
0.0809576 0.59326 1
0.522842 1.05142 1
0.43902 1.18708 1
-1.0045 -0.329983 1
-1.20009 -0.199776 1
-0.830589 -0.33964 1
-1.07892 0.0658504 1
-1.52413 -0.276965 1
-1.63677 -0.629193 1
0.234943 1.14151 1
-1.60914 0.0453587 1
-0.223616 0.692014 1
-1.50452 -0.00474686 1
-0.157464 0.496613 1
0.0533493 1.23294 1
0.798603 0.67671 1
0.236061 1.30605 1
-1.43632 -0.580858 1
-1.41259 -0.0676398 1
-1.29172 0.0978504 1
-1.38574 -0.533642 1
-0.153998 1.28069 1
-0.669351 1.0386 1
-2.28711 0.0620163 1
-1.34655 -0.062361 1
-0.942961 0.0437908 1
0.549186 1.06905 1
0.282283 1.22175 1
-0.0563413 1.07973 1
1.26917 1.71157 1
0.964265 1.4307 1
-0.472051 0.777205 1
-0.813064 -0.426375 1
-1.17173 -0.369253 1
-0.924364 -0.339668 1
0.879321 1.10888 1
-0.93251 -0.659855 1
-0.113311 0.882702 1
-1.29738 -0.293607 1
0.153583 1.10741 1
-0.67818 -0.254423 1
0.763986 1.13883 1
0.54836 1.13276 1
-1.52607 0.330738 1
0.221811 1.36848 1
0.480048 0.909806 1
-1.95563 0.0579478 1
-0.431659 -0.576894 1
-1.02833 -0.260086 1
-1.12367 -0.367034 1
0.779616 1.13778 1
0.697226 0.961145 1
-0.182519 1.01367 1
0.849395 1.72078 1
-0.762022 -0.271102 1
-0.163734 1.03077 1
0.425434 0.967266 1
-1.18448 -0.768764 1
-2.10762 0.0416564 1
-1.49982 -0.316072 1
-2.11977 -0.261251 1
0.577083 1.04758 1
-0.0243534 0.910383 1
0.416296 1.23351 1
0.101089 0.440656 1
0.428368 0.923262 1
-0.955454 -0.212628 1
0.510538 1.61317 1
-0.995203 -0.312428 1
1.15303 1.3918 1
0.32055 0.943685 1
-0.0433165 0.523207 1
0.29691 1.11562 1
-0.998523 -0.564837 1
-2.2167 0.464663 1
0.782627 0.852552 1
-0.136515 1.38471 1
-0.991849 -0.142056 1
-1.65177 -0.312996 1
-2.00122 -0.21068 1
-0.715979 -0.381256 1
-1.60222 0.147904 1
-1.51752 -0.405996 1
-1.56118 -0.0542838 1
0.0360828 1.36086 1
0.722568 1.11378 1
-1.90262 -0.147546 1
-1.60297 -0.273136 1
-0.795971 -0.0668547 1
-1.63738 -0.124816 1
0.11529 0.823977 1
0.444728 0.786225 1
0.598848 0.834368 1
-1.66118 0.105242 1
-0.141503 1.1504 1
-0.104366 0.677849 1
0.64385 0.76804 1
-1.0394 -0.325711 1
-1.43868 0.0558504 1
-0.532265 0.949391 1
-0.98694 -0.236991 1
0.334336 1.25195 1
-1.91172 -0.73899 1
-1.1522 -0.37239 1
0.95176 0.816706 1
-0.100159 1.13041 1
-1.85212 0.275403 1
-1.27177 -0.0821219 1
0.0518091 1.13869 1
-0.973494 -0.978653 1
0.224606 0.562203 1
-0.745887 -0.665318 1
0.576627 1.65377 1
-1.3258 -0.0569856 1
0.202821 0.752941 1
-1.32176 -0.143077 1
-2.06181 0.185724 1
-1.9735 -0.00599973 1
-1.31132 -0.104663 1
-1.71515 0.10075 1
-1.32298 -0.139674 1
0.344619 1.00425 1
0.382316 1.14284 1
-0.0895117 1.2544 1
-1.3596 -0.146504 1
0.35516 1.07137 1
0.426596 1.15848 1
0.657763 1.18946 1
0.0171513 0.45514 1
-1.83395 0.14693 1
-0.0706325 1.18443 1
0.621565 1.22699 1
0.426598 1.42917 1
-0.563689 0.774952 1
-1.15182 -0.453052 1
-0.0573293 1.00957 1
-1.62092 -0.473854 1
-1.01202 -0.397332 1
-1.35522 -0.165299 1
-0.87382 -0.208459 1
1.99226 1.27217 1
-1.65343 -0.107017 1
-1.49626 0.022109 1
0.0497497 0.816498 1
-0.251865 1.10681 1
-1.57935 -0.128167 1
0.682465 1.49248 1
-0.843437 -0.885957 1
0.122427 0.50384 1
-1.55352 -0.0116864 1
0.847005 1.25378 1
-1.33839 -0.00350231 1
-0.482485 0.0078583 1
-0.691987 1.10221 1
-1.66631 0.184707 1
0.475808 1.35751 1
0.445095 0.801974 1
-2.0789 -0.225203 1
-2.02 0.461268 1
-1.51082 -0.246896 1
0.237129 0.948532 1
1.00645 1.24337 1
-0.20925 0.537254 1
-1.54882 -0.223465 1
-1.41069 -0.394416 1
-1.13829 -0.00531407 1
